10,94,1.012606
10,95,3.015462
10,96,1.8531468
10,97,1.04293
10,98,1.6460904
11,11,18
11,12,3.196674
11,13,4.407453
11,14,2.135691
11,15,3.3528564
11,16,1.255078
11,17,1.3980496
11,18,1.1861644
11,19,1.4973048
11,20,1.6068372
11,21,1.887548
11,22,1.4923716
11,23,1.2921108
11,24,1.1503456
11,30,1.0009432
11,31,1.121782
11,37,1.2274272
11,46,1.3128308
11,49,1.0085196
11,50,1.1802688
11,51,1.1796864
11,54,1.0350936
11,55,1.0272092
11,56,1.1375444
11,57,1.2480432
11,58,1.500486
11,59,1.4142608
11,60,1.2828372
11,61,1.2558984
11,63,1.0907924
11,64,1.4211436
11,65,1.3240152
11,68,1.2373428
11,69,1.0597304
11,80,1.0495452
11,92,1.2572452
11,93,2.3179376
11,94,1.3118216
11,95,2.14886
11,96,3.015462
11,97,1.372646
11,98,2.4873892
12,12,18
12,13,2.847357
12,14,1.8832968
12,15,2.5836948
12,17,1.0436452
12,19,1.2697664
12,20,1.2250756
12,21,1.392626
12,22,1.572254
12,23,2.3922212
12,24,1.8455012
12,29,1.1720016
12,46,1.270226
12,50,1.0780332
12,51,1.23484
12,52,1.0823604
12,53,1.0750244
12,55,1.0864996
12,56,1.164666
12,58,1.0819044
12,60,1.0757156
12,61,1.058332
12,62,1.1008568
12,63,1.0426952
12,65,1.0233104
12,68,1.0735624
12,69,1.8221932
12,70,1.1950704
12,72,1.1266672
12,93,1.5564204
12,94,1.0495552
12,95,1.7919272
12,96,2.5477708
12,97,1.0910268
12,98,2.6435312
13,13,18
13,14,2.371518
13,15,2.5832106
13,19,1.12797
13,20,1.0998116
13,21,1.3237224
13,22,1.9164024
13,23,1.6812612
13,24,1.395472
13,46,1.4632052
13,50,1.1814368
13,51,1.2471348
13,53,1.1375572
13,54,1.0127888
13,55,1.1406896
13,56,1.1836968
13,60,1.4478308
13,61,1.5933732
13,62,1.2819736
13,63,1.1491056
13,65,1.1040128
13,68,1.3193924
13,69,1.0582212
13,92,1.2854392
13,93,2.263798
13,94,1.2854392
13,95,2.3206284
13,96,2.836634
13,97,1.3418612
13,98,2.3337184
14,14,18
14,15,1.60617312
14,20,1.1999264
14,21,1.0427912
14,22,1.0517324
14,23,1.5572116
14,24,1.4850796
14,46,1.242236
14,50,1.3468128
14,51,1.0364384
14,53,1.3764172
14,55,1.0454964
14,61,1.3677552
14,62,1.4681436
14,63,1.2148788
14,65,1.0805568
14,93,1.1534852
14,95,1.4927196
14,96,1.6043308
14,98,1.6178084
15,15,18
15,16,1.1796572
15,17,1.1782776
15,18,1.3712584
15,19,1.430418
15,20,2.70921
15,21,1.7362024
15,22,1.0599884
15,23,1.0396484
15,26,1.1232936
15,28,1.0104244
15,29,1.0192116
15,56,1.229442
15,57,1.0946296
15,58,1.4467176
15,59,1.2916032
15,60,1.1011964
15,61,1.357148
15,62,1.06919
15,63,1.2948192
15,64,1.363754
15,65,1.8442264
15,68,1.3046372
15,69,1.0852144
15,92,1.018046
15,93,1.8164632
15,94,1.3311616
15,95,1.4035088
15,96,2.1469204
15,97,1.4009088
15,98,2.439722
16,16,18
16,17,4.8037986
16,18,3.0816522
16,19,3.1995288
16,20,4.1186862
16,21,3.835593
16,22,3.5665812
16,23,3.3713316
16,24,3.4180974
16,37,1.2030016
16,38,1.0545568
16,40,1.2506576
16,41,1.0888244
16,43,1.1593516
16,44,1.0301216
16,57,1.2125528
16,58,1.8695804
16,59,1.7048184
16,61,1.0462564
16,64,2.094904
16,65,1.415672
16,67,1.0104588
16,76,1.0045596
16,77,1.1032468
16,78,2.299744
16,79,1.533352
16,80,1.395994
16,81,1.2232744
16,82,1.467878
16,83,1.3533832
16,85,1.1306544
16,86,1.465186
16,87,1.0145368
16,88,1.0741496
16,89,1.1138648
16,90,1.6905008
16,91,1.2584064
16,92,1.0469456
16,93,1.6407928
16,94,1.0753964
16,95,1.9713868
16,96,2.7483628
16,97,1.1180388
16,98,2.6339148
17,17,18
17,18,3.265434
17,19,2.5732098
17,20,4.1741118
17,21,3.005325
17,22,3.8244474
17,23,3.8598678
17,24,3.4136334
17,30,1.308488
17,31,1.281596
17,34,1.1309
17,36,1.0002168
17,37,1.41537
17,38,1.2290984
17,40,1.4426468
17,41,1.2450972
17,42,1.1251772
17,43,1.149512
17,44,1.0798768
17,46,1.1219476
17,48,1.0120592
17,49,1.2906796
17,50,1.0658404
17,51,1.1553028
17,54,1.0439052
17,57,1.4735536
17,58,2.927836
17,59,2.534832
17,60,1.0156452
17,61,1.2535688
17,62,1.0332568
17,64,3.412834
17,65,1.6990264
17,69,1.0762532
17,72,1.0656496
17,76,1.0286484
17,77,1.1117468
17,78,1.6938076
17,79,1.281122
17,80,1.355838
17,81,1.174924
17,82,1.4270012
17,83,1.3397652
17,85,1.0894292
17,86,1.3210452
17,87,1.0086912
17,88,1.0577132
17,89,1.0750668
17,90,1.573878
17,91,1.1977732
17,92,1.160712
17,93,1.8031008
17,94,1.1242064
17,95,2.439722
17,96,2.7544096
17,97,1.1679836
17,98,2.3391812
18,18,18
18,19,2.4601968
18,20,3.4672122
18,21,2.6120502
18,22,2.637036
18,23,2.9047662
18,24,2.3289858
18,28,1.1451244
18,35,1.0609472
18,37,1.391372
18,38,1.143694
18,40,1.5224588
18,41,1.346008
18,43,1.6209076
18,44,1.4811748
18,45,1.0632564
18,56,1.1312844
18,57,1.310428
18,58,2.4298092
18,59,2.1230504
18,61,1.266742
18,62,1.0661756
18,63,1.0497904
18,64,2.6845636
18,65,1.8387296
18,71,1.1262508
18,72,1.3481388
18,73,1.0524092
18,75,1.114986
18,76,1.0430692
18,77,1.2053828
18,78,1.7055744
18,79,1.5853376
18,80,1.2527628
18,82,1.1703972
18,83,1.051432
18,84,1.374212
18,85,1.0211668
18,86,1.022174
18,88,1.551492
18,89,1.660142
18,90,1.3983256
18,93,1.4738072
18,94,1.1534852
18,95,1.2567656
18,96,1.840026
18,97,1.2047488
18,98,2.1375276
19,19,18
19,20,2.8806624
19,21,7.18632
19,22,3.172662
19,23,2.7708048
19,24,3.151737
19,37,1.2341004
19,40,1.1573076
19,41,1.17686
19,43,1.2372056
19,44,1.7061696
19,48,1.0114744
19,54,1.0186572
19,56,1.3794732
19,57,1.9337652
19,58,1.9318876
19,59,2.2145624
19,60,1.548566
19,61,1.596494
19,62,1.1647636
19,63,1.114182
19,64,1.774628
19,65,1.727642
19,69,1.0221292
19,72,1.2968712
19,76,1.0874472
19,77,1.0742716
19,78,1.2605844
19,79,1.20561
19,80,1.4221324
19,81,1.0151848
19,82,1.0415808
19,83,1.1033048
19,85,1.0038664
19,88,1.1429224
19,89,1.1098256
19,90,1.1434256
19,92,1.0472468
19,93,1.840026
19,94,1.6043308
19,95,1.2443188
19,96,1.7033364
19,97,1.7019132
19,98,1.804872
20,20,18
20,21,3.4030368
20,22,3.4081938
20,23,3.821427
20,24,3.2392638
20,35,1.1015476
20,37,1.6542656
20,40,1.3126204
20,41,1.215362
20,42,1.4040016
20,43,1.7193492
20,44,1.2809384
20,45,1.0265492
20,57,1.0689972
20,58,1.5288632
20,59,1.4772268
20,60,1.0356644
20,61,1.942816
20,62,1.722536
20,63,1.7712808
20,64,1.4600992
20,65,2.2406764
20,68,1.0677544
20,69,1.0884864
20,71,1.2320252
20,72,1.5017548
20,73,1.4474892
20,74,1.0456996
20,76,1.0062136
20,77,1.0206892
20,78,1.4512192
20,79,1.3992328
20,80,1.4839904
20,81,1.1657192
20,82,1.1331572
20,83,1.231806
20,85,1.596748
20,86,1.151322
20,87,1.2968812
20,88,1.4083296
20,89,1.7386072
20,90,1.300632
20,91,1.1278264
20,93,1.5769624
20,94,1.1648124
20,95,1.379636
20,96,2.1108956
20,97,1.2179176
20,98,2.5205724
21,21,18
21,22,3.9581892
21,23,3.281832
21,24,3.728583
21,36,1.0207784
21,37,1.6404656
21,38,1.0314496
21,40,1.4339504
21,41,1.4346976
21,42,1.053548
21,43,1.3450904
21,44,1.6712032
21,45,1.0031708
21,46,1.1799484
21,48,1.0732612
21,54,1.2443012
21,56,1.2578796
21,57,1.6148188
21,58,1.8442992
21,59,2.020306
21,60,1.5861016
21,61,1.9495904
21,62,1.3395844
21,63,1.2665188
21,64,1.6762676
21,65,1.9172052
21,69,1.2902136
21,72,1.3677796
21,73,1.084142
21,76,1.127346
21,77,1.115882
21,78,1.3190392
21,79,1.1139068
21,80,1.5103844
21,81,1.1867284
21,82,1.2516908
21,83,1.3567344
21,85,1.1349448
21,86,1.1288832
21,87,1.1240212
21,88,1.1104116
21,89,1.0994792
21,90,1.3430904
21,91,1.1080096
21,92,1.0928736
21,93,2.0485764
21,94,1.5466764
21,95,1.380702
21,96,1.9768456
21,97,1.6414724
21,98,2.0936988
22,22,18
22,23,5.7541662
22,24,4.6171602
22,36,1.149026
22,37,1.274692
22,40,1.0987296
22,41,1.0825236
22,44,1.005038
22,46,1.42992
22,48,1.0402752
22,50,1.0428532
22,51,1.0176572
22,54,1.4999624
22,57,1.267114
22,58,1.2468004
22,59,1.3106688
22,60,9.271746
22,61,1.4555136
22,62,1.1856604
22,63,1.0368096
22,64,1.1629224
22,65,1.1980188
22,69,1.566766
22,70,1.1325488
22,72,1.1453808
22,92,1.4291388
22,93,2.4873892
22,94,1.3566992
22,95,2.3418856
22,96,2.3337184
22,97,1.4140284
22,98,1.9959168
23,23,18
23,24,4.6624104
23,29,1.1257168
23,37,1.192094
23,42,1.1117408
23,46,1.6116528
23,50,1.1252144
23,51,1.0643632
23,52,1.4045216
23,53,1.0847816
23,54,1.3922636
23,55,1.0459512
23,58,1.116346
23,59,1.1053164
23,60,1.19403
23,61,1.4234736
23,62,1.486662
23,63,1.1156412
23,64,1.0467028
23,65,1.114782
23,68,1.0809296
23,69,1.3808152
23,70,1.0515256
23,72,1.425044
23,73,1.1717028
23,81,1.0094252
23,93,1.3924708
23,95,1.796608
23,96,2.1073604
23,98,2.0936988
24,24,18
24,37,1.025936
24,42,1.03907
24,46,1.390212
24,50,1.3190924
24,51,1.4964676
24,54,1.4109112
24,58,1.0988784
24,59,1.0845628
24,60,1.1481228
24,61,1.3308416
24,62,1.3839436
24,63,1.0545916
24,64,1.0326812
24,65,1.0738056
24,69,1.3617028
24,70,1.2867424
24,72,1.1948196
24,73,1.0332756
24,93,1.2590248
24,95,1.8531468
24,96,1.7249268
24,98,1.6474428
25,25,18
25,26,3.7377612
25,27,1.916784
25,28,3.2893578
25,29,3.8238012
25,30,2.019267
25,31,2.2529952
25,32,1.627839
25,33,1.63044072
25,34,1.9512666
25,58,1.2609044
25,59,1.272844
25,61,1.3596984
25,62,1.360902
25,63,1.1155448
25,64,1.2200752
25,65,1.4429696
25,68,1.1058708
25,71,1.0483916
25,72,1.0119204
25,93,1.3664936
25,95,1.410342
25,96,1.9929992
25,97,1.037596
25,98,2.2777636
26,26,18
26,27,1.823202
26,28,2.7478602
26,29,2.9270736
26,30,1.900791
26,31,1.969893
26,32,1.56357828
26,33,1.53523458
26,34,1.72139112
26,57,1.0425276
26,58,1.5005872
26,59,1.4841528
26,60,1.0333776
26,61,1.933634
26,62,1.8189056
26,63,1.3744964
26,64,1.4040016
26,65,1.7893608
26,68,1.0662272
26,69,1.0366592
26,71,1.0544024
26,72,1.2769216
26,73,1.3002148
26,93,1.2503108
26,94,1.040632
26,95,1.0988784
26,96,1.513946
26,97,1.0808756
26,98,1.715742
27,27,18
27,28,1.60882668
27,29,2.5877052
27,30,2.3976576
27,31,2.9493072
27,32,2.5828992
27,33,2.554983
27,34,2.5142112
27,57,1.4344964
27,58,2.0148172
27,59,1.9543568
27,60,1.2796172
27,61,1.5006212
27,62,1.2053516
27,63,1.0545468
27,64,1.811582
27,65,1.5374272
27,66,1.37841
27,67,1.0301724
27,95,1.1504056
28,28,18
28,29,2.5558092
28,30,2.283777
28,31,2.2540104
28,32,1.61689356
28,33,1.63931958
28,34,2.0516796
28,35,4.3480098
28,57,1.1050248
28,58,1.8039356
28,59,1.7354228
28,61,1.3381752
28,62,1.1837852
28,63,1.0902464
28,64,1.8074572
28,65,1.8710012
28,71,1.1395816
28,72,1.0757048
28,89,1.1264124
28,93,1.277802
28,94,1.0481476
28,95,1.128664
28,96,1.569422
28,97,1.0894236
28,98,1.788002
29,29,18
29,30,2.3823486
29,31,2.9548638
29,32,1.9397196
29,33,1.9557666
29,34,2.4075054
29,58,1.312894
29,59,1.2465892
29,61,1.46632
29,62,1.6195
29,63,1.2938276
29,64,1.26205
29,65,1.4882828
29,68,1.1663696
29,69,1.3483236
29,70,1.0179576
29,71,1.2709208
29,72,1.36205
29,73,1.058806
29,81,1.2976488
29,85,1.1838884
29,93,1.2193816
29,95,1.4449868
29,96,1.7539052
29,98,1.8475844
30,30,18
30,31,4.202406
30,32,3.0248352
30,33,3.1585428
30,34,4.1610582
30,40,1.0297172
30,46,1.1858604
30,49,1.097492
30,50,1.1237496
30,51,1.1817296
30,54,1.0443044
30,57,1.1034324
30,58,1.289076
30,59,1.1905512
30,60,1.1990636
30,61,1.269654
30,62,1.1285016
30,63,1.1459408
30,64,1.2389752
30,65,1.2206064
30,78,1.0846612
30,80,1.040104
30,82,1.0428436
30,83,1.0247128
30,86,1.0123324
30,90,1.1527648
30,92,1.2134812
30,93,1.4023524
30,95,2.5910376
30,96,1.6216016
30,98,1.459854
31,31,18
31,32,3.3084396
31,33,3.5197164
31,34,5.8984326
31,49,1.2522976
31,50,1.1414624
31,51,1.2296432
31,57,1.3305656
31,58,2.2801708
31,59,1.9128684
31,60,1.119132
31,61,1.5439332
31,62,1.2616828
31,63,1.1997488
31,64,2.1130788
31,65,1.8720408
31,80,1.0231796
31,92,1.1650004
31,93,1.4665844
31,95,2.7419744
31,96,1.8237236
31,97,1.0129712
31,98,1.6347952
32,32,18
32,33,6.4380348
32,34,3.4222446
32,49,1.0215468
32,57,1.1426484
32,60,1.1188764
32,66,1.106356
32,67,1.057502
32,92,1.7991152
32,93,1.2581068
32,94,1.0009808
32,95,1.5229932
32,96,1.137692
32,97,1.01099
32,98,1.044888
33,33,18
33,34,4.1881878
33,57,1.2839752
33,58,1.1124852
33,59,1.0747752
33,64,1.1253384
33,66,1.0246496
33,92,1.6714288
33,93,1.2251252
33,95,1.5333884
33,96,1.1312972
33,98,1.0392832
34,34,18
34,49,1.0046736
34,57,1.3068788
34,58,1.6784008
34,59,1.5016364
34,61,1.1537816
34,63,1.033136
34,64,1.744454
34,65,1.4860088
34,80,1.017688
34,83,1.0891904
34,86,1.0128148
34,90,1.0269404
34,92,1.33146
34,93,1.6406292
34,94,1.0700776
34,95,3.448276
34,96,1.8436084
34,97,1.101784
34,98,1.6201476
35,35,18
35,36,2.2176036
35,37,2.9504592
35,38,1.61162874
35,39,1.83618
35,40,2.4068898
35,41,2.2630446
35,42,3.1405842
35,43,1.8384426
35,44,1.77940242
35,45,3.1748184
35,61,1.1720796
35,62,1.151054
35,63,1.0410752
35,65,1.0612012
35,96,5.1014358
35,98,1.3641872
36,36,18
36,37,2.3455062
36,38,1.62246996
36,39,4.2619392
36,40,2.9305008
36,41,2.4808266
36,42,2.2609746
36,43,1.34626626
36,44,1.53350802
36,45,2.24802
36,46,1.0387528
36,50,1.1482288
36,54,1.1990788
36,57,1.105194
36,58,1.1698168
36,59,1.0917028
36,60,1.3969224
36,61,1.085176
36,64,1.0878504
36,65,1.0692476
36,92,1.667188
36,93,2.1189248
36,94,1.2252164
36,95,1.6837016
36,96,8.078823
36,97,1.1256672
36,98,1.3229
37,37,18
37,38,2.4442056
37,39,2.1007746
37,40,3.5532504
37,41,3.2546358
37,42,3.4266834
37,43,2.5103268
37,44,2.6901126
37,45,3.5781048
37,46,1.022636
37,57,1.1494188
37,58,1.8711164
37,59,1.4502612
37,60,1.0360864
37,61,1.0182892
37,64,1.5115104
37,65,1.405644
37,72,1.1079628
37,91,1.1999804
37,92,1.0458448
37,93,1.7172924
37,94,1.1008624
37,95,1.4266768
37,96,12.3723018
37,97,1.0559484
37,98,1.5917164
38,38,18
38,39,1.7145891
38,40,2.6191548
38,41,2.871621
38,42,1.77557418
38,43,2.2502646
38,44,3.8579814
38,45,2.1432384
38,84,1.1801448
38,92,1.104216
38,93,1.2289144
38,94,1.7168492
38,96,5.0257026
38,97,2.215628
39,39,18
39,40,3.0070512
39,41,2.7487458
39,42,1.9144566
39,43,1.33100604
39,44,1.56525426
39,45,2.0596266
39,54,1.0959812
39,60,1.0543576
39,92,3.171224
39,93,1.4971876
39,94,1.3598532
39,95,1.1437072
39,96,5.2829658
39,97,1.249778
40,40,18
40,41,6.2027892
40,42,2.5887888
40,43,1.867653
40,44,2.434041
40,45,2.9792754
40,54,1.038734
40,57,1.12032
40,58,1.1066544
40,59,1.070936
40,64,1.031288
40,77,1.1018128
40,80,1.1708932
40,83,1.0765412
40,90,1.2102576
40,92,1.1994024
40,93,1.7323748
40,94,1.4224812
40,95,1.1536804
40,96,7.9845552
40,97,1.430646
40,98,1.1721652
41,41,18
41,42,2.3631192
41,43,1.965195
41,44,2.5482852
41,45,2.8090314
41,57,1.1736636
41,58,1.028882
41,59,1.0164316
41,80,1.0490852
41,92,1.357432
41,93,1.8150928
41,94,1.9002884
41,95,1.0834436
41,96,6.7719816
41,97,1.8396656
41,98,1.0892292
42,42,18
42,43,1.9650114
42,44,1.9415556
42,45,3.1734468
42,61,1.3005304
42,62,1.502858
42,63,1.3258628
42,87,1.1563072
42,93,1.2146052
42,95,1.7489772
42,96,6.9239088
42,98,2.098354
43,43,18
43,44,3.0317184
43,45,2.1490362
43,58,1.1898912
43,59,1.0615164
43,64,1.1162316
43,93,1.2980732
43,95,1.0921952
43,96,7.5536064
43,98,1.4181496
44,44,18
44,45,2.377134
44,79,1.0834052
44,93,1.226046
44,94,1.230904
44,96,5.8024422
44,97,1.2430536
44,98,1.0600748
45,45,18
45,58,1.0587504
45,60,1.1136552
45,61,1.1939692
45,62,1.0225464
45,63,1.1505192
45,65,1.1840284
45,71,1.0285796
45,72,1.075572
45,83,1.016238
45,93,1.0089612
45,96,4.682673
45,98,1.0444972
46,46,18
46,47,2.8563516
46,48,2.751993
46,49,2.7592308
46,50,5.1285258
46,51,5.2712874
46,52,2.2421952
46,53,4.0345812
46,54,4.1237424
46,55,4.5783846
46,56,2.4539382
46,58,1.2113636
46,59,1.059422
46,60,1.4021536
46,61,1.5505588
46,62,1.0358472
46,63,1.0449168
46,64,1.1306416
46,65,1.308696
46,68,1.062648
46,69,1.3573728
46,70,1.0097736
46,72,1.0348788
46,83,1.0619796
46,87,1.0476164
46,92,1.136716
46,93,1.669528
46,95,2.0576896
46,96,2.2980476
46,98,1.6755332
47,47,18
47,48,1.740789
47,49,1.8303696
47,50,2.43558
47,51,2.6734374
47,52,1.8380304
47,53,2.2414968
47,54,2.2315896
47,55,2.3483484
47,56,1.8962028
47,60,1.34235
47,61,1.8325144
47,62,1.3069096
47,63,1.18569
47,65,1.1699724
47,95,1.0590432
48,48,18
48,49,4.762494
48,50,3.1083372
48,51,2.9126934
48,52,1.40154786
48,53,2.0719332
48,54,4.1158926
48,55,2.4463548
48,56,1.57509972
48,57,1.1670564
48,59,1.1045008
48,92,1.114464
48,93,1.2429668
48,94,1.386294
48,96,1.2065756
48,97,1.6055388
49,49,18
49,50,3.2950188
49,51,3.2597856
49,52,1.43651952
49,53,1.9972422
49,54,3.2698152
49,55,2.3588424
49,56,1.5349239
49,57,1.5715144
49,58,1.1709356
49,59,1.5206288
49,64,1.1712908
49,67,1.0009308
49,92,1.3761936
49,93,1.351864
49,94,1.3094464
49,95,1.0260176
49,96,1.2760148
49,97,1.3983648
50,50,18
50,51,6.2007678
50,52,1.893924
50,53,2.9556738
50,54,4.5107298
50,55,3.1395726
50,56,1.9300302
50,58,1.24001
50,59,1.081092
50,60,1.2334892
50,61,1.4030032
50,63,1.0150928
50,64,1.1593792
50,65,1.2735348
50,68,1.132764
50,69,1.3125888
50,72,1.0918484
50,91,3.9235932
50,92,1.0449456
50,93,1.4029768
50,95,1.925824
50,96,1.8742036
50,98,1.5197612
51,51,18
51,52,2.000565
51,53,2.8051002
51,54,3.883878
51,55,3.082383
51,56,2.0147256
51,58,1.3295632
51,59,1.16232
51,60,1.2544752
51,61,1.2004744
51,64,1.2228956
51,65,1.2758148
51,69,1.1066896
51,72,1.0133412
51,92,1.0690128
51,93,1.2685312
51,95,1.6174084
51,96,1.5503684
51,98,1.2285128
52,52,18
52,53,2.352456
52,54,1.6805034
52,55,2.1405726
52,56,2.698416
52,61,1.0659744
52,62,1.4742192
52,63,1.1181724
52,69,1.2094404
52,73,1.0935648
52,95,1.2542416
52,96,1.1523948
52,98,1.6182752
53,53,18
53,54,2.622051
53,55,4.9191696
53,56,2.6590788
53,61,1.3182372
53,62,1.2587244
53,63,1.2246204
53,68,2.0832156
53,69,1.1890228
53,87,1.148282
53,93,1.2395696
53,95,1.4454004
53,96,1.742282
53,98,1.8522584
54,54,18
54,55,3.012858
54,56,1.8722394
54,57,1.0945056
54,58,1.1788576
54,59,1.1905888
54,60,1.2696444
54,64,1.12032
54,92,1.2123688
54,93,1.948688
54,94,1.2291488
54,95,1.4249596
54,96,2.44077
54,97,1.1813856
54,98,1.4050956
55,55,18
55,56,2.423088
55,58,1.01844
55,60,1.2125448
55,61,1.4614032
55,62,1.0796344
55,63,1.045052
55,65,1.0616488
55,68,1.068456
55,69,1.0796236
55,93,1.4888904
55,95,1.6622244
55,96,2.1746872
55,98,2.3153524
56,56,18
56,58,1.13766
56,60,1.4075084
56,61,1.5753672
56,62,1.0661704
56,63,1.1061628
56,64,1.070114
56,65,1.680826
56,68,1.0655824
56,69,1.2507908
56,92,1.0756196
56,93,2.0288124
56,94,1.278934
56,95,1.3255796
56,96,1.8378676
56,97,1.1190284
56,98,1.7520772
57,57,18
57,58,6.041394
57,59,7.2087552
57,60,3.5375958
57,61,2.771271
57,62,2.3538942
57,63,2.3962698
57,64,5.6706984
57,65,4.3825626
57,66,1.3463644
57,67,1.395994
57,76,1.0797796
57,80,1.1195884
57,92,1.8743584
57,93,1.6170536
57,94,2.3157208
57,95,1.0711668
57,96,1.3232896
57,97,2.366458
58,58,18
58,59,8.131437
58,60,3.8017818
58,61,3.3439806
58,62,2.8360494
58,63,2.8418076
58,64,10.8964098
58,65,6.4301022
58,66,1.1021476
58,67,1.221942
58,69,1.0780332
